6169.address,1503 Wd TAYLOR ST ,1503 W TAYLOR ST 
2936.aka_name,HON KEE RESTURANT,HON KEE RESTAURANT
7057.aka_name,L & M STARLIGHT RESTAURANT NC,L & M STARLIGHT RESTAURANT INC
8419.aka_name,DAMEZNOS,DAMENZOS
8526.dba_name,WATERFORNT TERRACE INC,WATERFRONT TERRACE INC
1230.dba_name,JEWEL FOOD STpORE #3210,JEWEL FOOD STORE #3210
9211.statevalue,L,IL
7679.license,-17098,11172
2826.address,3225W  47TH PL ,3225 W 47TH PL 
9901.dba_name,THE BREAKERS AT aEDGEWATER,THE BREAKERS AT EDGEWATER
1458.statevalue,LI,IL
7347.statevalue,L,IL
2223.risk,Risxk 1 (High),Risk 1 (High)
5634.address,2624 N LINCOLN AVEc ,2624 N LINCOLN AVE 
7414.facility_type,Bakey,Bakery
9985.city,CHIAGO,CHICAGO
5369.license,-14915,6781
39.risk,Risk 1 (igh),Risk 1 (High)
6551.license,26070,8741
6210.address,7037 S STONY ISAND AVE ,7037 S STONY ISLAND AVE 
3586.dba_name,SOUTHTOWNn HEALTH FOODS,SOUTHTOWN HEALTH FOODS
8262.license,28439,12280
8013.address,1949 W FULLERTON AV E,1949 W FULLERTON AVE 
8660.facility_type,Restaurwant,Restaurant
344.inspectionid,1418938.0,1494178
2450.zip,79186,60601
4680.facility_type,Restauarnt,Restaurant
266.statevalue,L,IL
6783.zip,72327,60611
5753.aka_name,BYRONS HT DOGS,BYRONS HOT DOGS
6808.address,5611 N CLAK ST ,5611 N CLARK ST 
3909.aka_name,JAKES PPU IN THE RUF,JAKES PUP IN THE RUF
4016.dba_name,PAMPANEAS CUSIINE FILIPINO RESTAURANT,PAMPANEAS CUISINE FILIPINO RESTAURANT
8248.zip,79437,60640
2456.risk,Risk 1 (Hig)h,Risk 1 (High)
3498.facility_type,Restauratn,Restaurant
8923.risk,Rsik 2 (Medium),Risk 2 (Medium)
7128.dba_name,MONETSSORI ACADEMY & ASSOC INC,MONTESSORI ACADEMY & ASSOC INC
1694.city,HICAGO,CHICAGO
3972.dba_name,PIZZANOVA INC,PIZZA NOVA INC
8104.city,HCICAGO,CHICAGO
4453.zip,62107,60607
4618.aka_name,TEDDY BEAR NUiRSERY SCHOOLS INC,TEDDY BEAR NURSERY SCHOOLS INC
7810.zip,69571,60642
9145.risk,Risk 3 (Lo)w,Risk 3 (Low)
6091.risk,Risk l1 (High),Risk 1 (High)
3213.license,36132,3542
1963.risk,Rsisk 1 (High),Risk 1 (High)
3972.aka_name,PIZZA NOVjA INC,PIZZA NOVA INC
9290.facility_type,Restaburant,Restaurant
9631.statevalue,oIL,IL
192.inspectionid,2144871.0,2463279
1989.aka_name,KINGSTON IMNES,KINGSTON MINES
3046.address,3414 S ARCHR AVE ,3414 S ARCHER AVE 
6562.dba_name,COCULA ERSTAURANT,COCULA RESTAURANT
4400.dba_name,OLGA SDELICATESSEN,OLGAS DELICATESSEN
7450.risk,Risk 1 (Hih),Risk 1 (High)
1328.risk,Risk  (High),Risk 1 (High)
711.facility_type,Restauratn,Restaurant
4787.address,3555 W 26TH S T,3555 W 26TH ST 
6648.city,HICAGO,CHICAGO
4280.city,CHfICAGO,CHICAGO
8642.dba_name,JEFFS RED dHOTS,JEFFS RED HOTS
1372.facility_type,Groery Store,Grocery Store
2526.facility_type,Rexstaurant,Restaurant
7863.dba_name,LARAIME BAKERY & DELI,LARAMIE BAKERY & DELI
8862.statevalue,IxL,IL
159.address,152 5N CLARK ST ,1525 N CLARK ST 
53.city,CHICAGfO,CHICAGO
4653.city,CHICAhGO,CHICAGO
8386.statevalue,nIL,IL
1399.address,3570N  ELSTON AVE ,3570 N ELSTON AVE 
38.inspectionid,2050308.0,2079140
1548.statevalue,bIL,IL
2344.risk,Risk  1(High),Risk 1 (High)
3199.statevalue,lIL,IL
8902.address,63j47 W GRAND AVE ,6347 W GRAND AVE 
1465.risk,iRsk 1 (High),Risk 1 (High)
4841.risk,Riswk 1 (High),Risk 1 (High)
180.risk,Risk1 (High),Risk 1 (High)
469.inspectionid,2320935.0,2523236
8361.aka_name,CHIAGO JOES,CHICAGO JOES
3189.dba_name,OLFYS,WOLFYS
4370.address,762 2N PAULINA ST ,7622 N PAULINA ST 
9848.dba_name,KMAL CHEBLI,KAMAL CHEBLI
9964.city,CHmICAGO,CHICAGO
4838.dba_name,SEVEN TREASUREiS,SEVEN TREASURES
4347.city,CICAGO,CHICAGO
3396.dba_name,SANOS PIZERIA,SANOS PIZZERIA
3734.city,HICAGO,CHICAGO
2292.dba_name,CUERNAVACA REnSTAURANT INC,CUERNAVACA RESTAURANT INC
9663.dba_name,REGGOIS PIZZA III,REGGIOS PIZZA III
5592.facility_type,TAVENR,TAVERN
7532.risk,Risk  (High),Risk 1 (High)
6276.aka_name,LA FOdNTANELLA,LA FONTANELLA
8341.aka_name,THEe PURPLE OTTER,THE PURPLE OTTER
266.facility_type,Retsaurant,Restaurant
2293.license,-13580,1804
4946.address,6340 N BRODAWAY ,6340 N BROADWAY 
8710.statevalue,IiL,IL
7518.risk,isk 1 (High),Risk 1 (High)
9291.address,555 W MtADISON ST ,555 W MADISON ST 
6967.zip,69944,60707
603.facility_type,Restauxrant,Restaurant
7154.risk,Rik 1 (High),Risk 1 (High)
1146.address,2121 N CLYBOURN VAE ,2121 N CLYBOURN AVE 
7943.license,26923,11735
68.inspectionid,2144871.0,614679
6277.risk,Ris 1 (High),Risk 1 (High)
7442.facility_type,Rstaurant,Restaurant
3426.risk,Riks 1 (High),Risk 1 (High)
3414.statevalue,L,IL
1976.dba_name,KIGSTON MINES,KINGSTON MINES
3822.facility_type,Restaurnat,Restaurant
143.inspectionid,2320935.0,2293617
3185.risk,Ris k1 (High),Risk 1 (High)
7607.risk,Risk 1 (iHigh),Risk 1 (High)
7551.city,CIHCAGO,CHICAGO
7793.address,1426 W BIRCHWOOD AE ,1426 W BIRCHWOOD AVE 
1141.dba_name,TREASURE ISLAN FOODS,TREASURE ISLAND FOODS
8638.facility_type,Restauratn,Restaurant
4485.city,HICAGO,CHICAGO
473.aka_name,WOODLAWN GARDESN,WOODLAWN GARDENS
4742.dba_name,OBAN PPEYES 111 INC,OBAN POPEYES 111 INC
778.facility_type,Rsetaurant,Restaurant
24.inspectionid,1970312.0,1770401
4492.inspectionid,4932707,1326251
7414.address,5348 N CLyARK ST ,5348 N CLARK ST 
8834.address,355t9 N PULASKI RD ,3559 N PULASKI RD 
1077.license,33403,1298
3076.address,525 E 1q30TH ST ,525 E 130TH ST 
1985.risk,Risk 1 (Higfh),Risk 1 (High)
764.facility_type,Restaurnt,Restaurant
4873.address,1636 W CHICAGO AV E,1636 W CHICAGO AVE 
3066.statevalue,ItL,IL
5677.aka_name,NOOKIS TREE,NOOKIES TREE
1664.statevalue,IdL,IL
6055.aka_name,NANCYS OME OF STUFFED PIZZA,NANCYS HOME OF STUFFED PIZZA
8745.statevalue,L,IL
9335.license,-15980,14192
8786.statevalue,LI,IL
1298.facility_type,rGocery Store,Grocery Store
5370.dba_name,WENDYS OLD FASHIONED HMABURGERS,WENDYS OLD FASHIONED HAMBURGERS
7314.city,CHIAGO,CHICAGO
6497.address,2410 W111TH ST ,2410 W 111TH ST 
2966.aka_name,iMASTERS PANCAKE HOUSE,MASTERS PANCAKE HOUSE
7335.license,-16858,10611
3104.dba_name,LAWRENCES FSIHERIES INC,LAWRENCES FISHERIES INC
165.inspectionid,2050308.0,1956044
4798.address,3555 W 26TH S ,3555 W 26TH ST 
3566.city,CHICApGO,CHICAGO
5911.license,-16014,7546
2985.risk,Risek 2 (Medium),Risk 2 (Medium)
1216.inspectionid,4938811,1961064
1474.facility_type,Grocery Stoe,Grocery Store
1534.statevalue,L,IL
582.facility_type,Reestaurant,Restaurant
4468.risk,Ris 1 (High),Risk 1 (High)
6450.risk,vRisk 1 (High),Risk 1 (High)
202.facility_type,Rehstaurant,Restaurant
9928.address,414 N STAT EST ,414 N STATE ST 
1073.address,5708 W IRVING PARK R D,5708 W IRVING PARK RD 
101.inspectionid,2050308.0,1989657
2243.address,100 W ARMITAGE AVE ,1008 W ARMITAGE AVE 
8668.statevalue,L,IL
3965.risk,Risk 1 (Hiygh),Risk 1 (High)
8156.address,482 0S CICERO AVE ,4820 S CICERO AVE 
7682.statevalue,LI,IL
4268.city,CHCAGO,CHICAGO
9009.facility_type,Restauarnt,Restaurant
8332.dba_name,FERRS,FERROS
2942.city,HCICAGO,CHICAGO
6363.risk,Risk 2 (uMedium),Risk 2 (Medium)
188.city,CHCIAGO,CHICAGO
668.risk,Risk 2 (Meidum),Risk 2 (Medium)
5906.city,CHCIAGO,CHICAGO
5452.dba_name,CENTRA LBAKERY,CENTRAL BAKERY
1442.facility_type,chool,School
3772.address,5100 W NORTH AE ,5100 W NORTH AVE 
7085.facility_type,Restuarant,Restaurant
5159.dba_name,HUBS GYROS IIINC,HUBS GYROS II INC
423.statevalue,LI,IL
100.inspectionid,2320935.0,414092
1802.statevalue,LI,IL
7374.statevalue,L,IL
3299.license,-14297,3616
986.city,HICAGO,CHICAGO
1536.aka_name,JEWEL FOOD STORE# 3241,JEWEL FOOD STORE #3241
9984.dba_name,STARDUTS,STARDUST
4160.risk,Risk  1(High),Risk 1 (High)
4161.risk,Risk1  (High),Risk 1 (High)
1442.inspectionid,3694934,2135432
1064.license,31506,1254
1895.address,11652 S WESERN AVE ,11652 S WESTERN AVE 
8746.risk,Riks 2 (Medium),Risk 2 (Medium)
1127.statevalue,LI,IL
2183.address,1514  18TH ST ,1514 W 18TH ST 
4805.statevalue,kIL,IL
4558.city,CIHCAGO,CHICAGO
5086.statevalue,L,IL
7295.statevalue,LI,IL
61.city,CHCIAGO,CHICAGO
9019.facility_type,Log Term Care,Long Term Care
2619.address,1z660 E 55TH ST ,1660 E 55TH ST 
1958.address,2413 S OAKLEYd AVE ,2413 S OAKLEY AVE 
152.inspectionid,2472642.0,1532211
7986.facility_type,Restauranvt,Restaurant
8235.address,748 W DIVERSEY PKWwY ,748 W DIVERSEY PKWY 
7491.address,220 S WESTERN AVE ,2200 S WESTERN AVE 
52.inspectionid,1970312.0,567344
2970.aka_name,MASTER SPANCAKE HOUSE,MASTERS PANCAKE HOUSE
95.inspectionid,2320935.0,1746263
901.facility_type,Restaurvant,Restaurant
1719.risk,Risk 2 (edium),Risk 2 (Medium)
7977.statevalue,IhL,IL
525.inspectionid,5085261,2279988
45.city,CHICAOG,CHICAGO
9834.dba_name,SIBLIGS,SIBLINGS
2574.aka_name,EAST BNAK CLUB,EAST BANK CLUB
6885.zip,68122,60707
2930.statevalue,L,IL
184.inspectionid,2472642.0,1391449
3203.address,1437 W CHICGO AVE ,1437 W CHICAGO AVE 
8758.inspectionid,4304718,1184226
6435.address,920  WWILSON AVE ,920 W WILSON AVE 
2922.city,CHICAO,CHICAGO
6414.risk,Risk d1 (High),Risk 1 (High)
395.zip,54324,60602
1118.risk,Risk 1( High),Risk 1 (High)
5233.risk,Risk 1 (iHgh),Risk 1 (High)
196.inspectionid,2320935.0,2159757
583.facility_type,Resaurant,Restaurant
3608.address,3402 N BROADWAY ,3042 N BROADWAY 
9414.statevalue,LI,IL
6956.city,hCHICAGO,CHICAGO
164.inspectionid,2320935.0,1956028
1813.city,CHICAsGO,CHICAGO
303.license,31751,404
2708.license,-11899,2086
1639.address,4606 W IRVING PARK RD ,4660 W IRVING PARK RD 
64.inspectionid,2144871.0,1447556
8366.license,-12269,12453
3382.risk,Rnisk 2 (Medium),Risk 2 (Medium)
22.inspectionid,1684285.0,2050713
32.inspectionid,2144871.0,277423
3515.license,-16014,3732
7260.risk,isk 1 (High),Risk 1 (High)
8798.risk,Risk 1 (Highe),Risk 1 (High)
8266.statevalue,L,IL
4481.statevalue,jIL,IL
7977.facility_type,Hspital,Hospital
5347.statevalue,eIL,IL
8406.license,31416,12475
5712.aka_name,CHICAGOB RAUHAUS,CHICAGO BRAUHAUS
113.inspectionid,1684285.0,1938054
7062.facility_type,Restaurasnt,Restaurant
3467.address,1518 E 53D ST ,1518 E 53RD ST 
3656.dba_name,OLD FASHIONED zDONUTS INC,OLD FASHIONED DONUTS INC
639.city,CHICAO,CHICAGO
4471.dba_name,L &i P FOODS,L & P FOODS
5061.address,1566 W 87TH ST ,1656 W 87TH ST 
5750.statevalue,L,IL
1467.license,29841,1388
321.city,CHICGAO,CHICAGO
3439.zip,60091,60655
5816.statevalue,LI,IL
9613.license,28904,14616
3642.dba_name,JCKYS HOT DOGS,JACKYS HOT DOGS
457.dba_name,ORSOS RESTURANT,ORSOS RESTAURANT
1248.facility_type,Grocery Stre,Grocery Store
719.zip,89098,60659
1404.address,5370 N ELSTON AVE ,3570 N ELSTON AVE 
4874.city,HICAGO,CHICAGO
3892.facility_type,Restsaurant,Restaurant
5342.city,CHICGO,CHICAGO
6601.statevalue,L,IL
3620.address,5754 N WESTERvN AVE ,5754 N WESTERN AVE 
5090.aka_name,ALBETOS PIZZA,ALBERTOS PIZZA
128.inspectionid,680088.0,2213399
2157.facility_type,Rstaurant,Restaurant
4325.address,595 W 103RD ST ,559 W 103RD ST 
7945.zip,55698,60660
6955.city,CHdICAGO,CHICAGO
7501.risk,Risk 1 (Hgh),Risk 1 (High)
2440.facility_type,Retaurant,Restaurant
5251.dba_name,GROTA RESTAURsANT,GROTA RESTAURANT
4588.statevalue,LI,IL
76.inspectionid,1607237.0,453267
4705.city,HICAGO,CHICAGO
629.facility_type,eRstaurant,Restaurant
8082.statevalue,L,IL
8967.statevalue,LI,IL
2228.address,71547158 S ASwHLAND AVE ,71547158 S ASHLAND AVE 
2814.statevalue,L,IL
3757.facility_type,Rsetaurant,Restaurant
4865.aka_name,ALLIANCEy POULTRY FARM MKT INC,ALLIANCE POULTRY FARM MKT INC
1522.risk,Rsik 1 (High),Risk 1 (High)
1581.facility_type,Grocrey Store,Grocery Store
5152.dba_name,HUBS GYROS II NIC,HUBS GYROS II INC
9207.risk,Risk 3 (Loqw),Risk 3 (Low)
9565.address,333 W3 5TH ST ,333 W 35TH ST 
1156.city,CIHCAGO,CHICAGO
679.risk,Risk f1 (High),Risk 1 (High)
9174.city,CHIAGO,CHICAGO
7050.inspectionid,3723423,1497690
7589.city,CIHCAGO,CHICAGO
5243.zip,61278,60624
2571.zip,42140,60610
5969.dba_name,HAROLDS CHICKE SHACK,HAROLDS CHICKEN SHACK
4578.city,CHCIAGO,CHICAGO
217.inspectionid,1995576.0,2453256
5316.inspectionid,-468753,580602
2573.dba_name,EAST BANhK CLUB,EAST BANK CLUB
136.inspectionid,2181605.0,1393310
7386.city,CHICGAO,CHICAGO
8240.address,y748 W DIVERSEY PKWY ,748 W DIVERSEY PKWY 
1411.risk,Risk 1 (vHigh),Risk 1 (High)
9153.statevalue,IzL,IL
8862.aka_name,ANNAPURA FAST FOOD,ANNAPURNA FAST FOOD
2926.city,HICAGO,CHICAGO
8123.city,CHICAOG,CHICAGO
3129.risk,Ris k1 (High),Risk 1 (High)
125.inspectionid,2320935.0,251156
745.address,2743 W DIzVISION ST ,2743 W DIVISION ST 
3340.risk,Risk 1 (dHigh),Risk 1 (High)
1521.facility_type,Grocery Stoer,Grocery Store
79.inspectionid,2320935.0,1591352
1057.risk,Risk 1 (Hikgh),Risk 1 (High)
2055.facility_type,Grocery Stoer,Grocery Store
8223.risk,Risk 1 (kHigh),Risk 1 (High)
2706.address,42224224 W6 3RD ST ,42224224 W 63RD ST 
1802.facility_type,estaurant,Restaurant
9446.license,34382,14594
6423.statevalue,LI,IL
4304.facility_type,Wholesael,Wholesale
4558.dba_name,FRANCISCO EiSPINOZA,FRANCISCO ESPINOZA
7256.statevalue,L,IL
298.city,CICAGO,CHICAGO
255.inspectionid,2320935.0,2356041
6978.risk,Risk  2(Medium),Risk 2 (Medium)
1145.city,zCHICAGO,CHICAGO
7349.zip,87319,60646
6170.facility_type,estaurant,Restaurant
275.statevalue,hIL,IL
8428.city,CHIxCAGO,CHICAGO
5494.dba_name,ANNA SFOOD,ANNAS FOOD
7331.address,50585060 N LCARK ST ,50585060 N CLARK ST 
4684.address,5460 S eHALSTED ST ,5460 S HALSTED ST 
3156.city,CHICAOG,CHICAGO
1249.license,27704,1337
795.facility_type,Restaurat,Restaurant
665.city,CHsICAGO,CHICAGO
8209.license,-15748,12199
259.city,CHCIAGO,CHICAGO
7973.license,-12910,11747
5677.zip,71408,60657
9096.address,1d954 W PETERSON AVE ,1954 W PETERSON AVE 
8829.dba_name,EL ACIFICOINC,EL PACIFICOINC
5583.city,HCICAGO,CHICAGO
6269.risk,Risk 1 (Hig),Risk 1 (High)
5212.risk,Risk 1 (Highw),Risk 1 (High)
981.facility_type,eRstaurant,Restaurant
3455.risk,Risk1 (High),Risk 1 (High)
4542.facility_type,Restaourant,Restaurant
45.inspectionid,2320935.0,1372570
6793.dba_name,SHAWdS CRAB HOUSE,SHAWS CRAB HOUSE
3393.statevalue,IuL,IL
6994.facility_type,Restgaurant,Restaurant
7400.statevalue,L,IL
4459.address,954 WF ULTON MARKET ,954 W FULTON MARKET 
700.dba_name,BELOMNTE LIQUORS,BELMONTE LIQUORS
170.inspectionid,2050308.0,1401806
4559.address,8827 S SECANABA AVE ,8827 S ESCANABA AVE 
1733.dba_name,J V ENTERPISES INC,J V ENTERPRISES INC
7532.facility_type,Groceyr Store,Grocery Store
3430.city,CHICGO,CHICAGO
5277.risk,Riks 1 (High),Risk 1 (High)
9976.statevalue,gIL,IL
5871.facility_type,Restauranit,Restaurant
7135.address,7536N MILWAUKEE AVE ,7536 N MILWAUKEE AVE 
3019.city,CHmICAGO,CHICAGO
5502.facility_type,Restaurafnt,Restaurant
2229.aka_name,JOHNNYSu FOODS,JOHNNYS FOODS
8275.address,4710 S PLASKI RD ,4710 S PULASKI RD 
2278.aka_name,jPALERMOS RESTAURANT,PALERMOS RESTAURANT
1454.risk,bRisk 1 (High),Risk 1 (High)
8706.city,CHICGAO,CHICAGO
9864.address,1558 N ELSTOmN AVE ,1558 N ELSTON AVE 
3689.address,2451 W TOUHY AV ,2451 W TOUHY AVE 
2866.facility_type,akery,Bakery
6873.facility_type,Restaruant,Restaurant
