providerid,city,statevalue,zip_code,county_name,phone_number,conditionvalue,measureid,Label
10008,LUVERNE,AL,36049,CRENSHAW,3343353374,Colonoscopy care,OP_30,0
10008,LUVERNE,AL,36049,CRENSHAW,3343353374,Cataract surgery outcome,OP_31,0
10008,LUVERNE,AL,36049,CRENSHAW,3343353374,Cancer care,OP_33,0
10008,LUVERNE,AL,36049,CRENSHAW,3343353374,Heart Attack or Chest Pain,OP_3b,0
10008,LUVERNE,AL,36049,CRENSHAW,3343353374,Heart Attack or Chest Pain,OP_5,0
10008,LUVERNE,AL,36049,CRENSHAW,3343353374,Pregnancy and Delivery Care,PC_01,0
10008,LUVERNE,AL,36049,CRENSHAW,3343353374,Sepsis Care,SEP_1,0
10008,LUVERNE,AL,36049,CRENSHAW,3343353374,Blood Clot Prevention and Treatment,VTE_6,0
10011,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Emergency Department,EDV,0
10011,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Emergency Department,ED_1b,0
10011,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Emergency Department,ED_2b,0
10011,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Preventive Care,IMM_2,0
10011,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,0
10011,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Emergency Department,OP_18b,0
10011,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Emergency Department,OP_18c,0
10011,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Heart Attack or Chest Pain,OP_2,0
10011,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Emergency Department,OP_22,0
10011,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Emergency Department,OP_23,0
10011,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Colonoscopy care,OP_29,0
10011,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Colonoscopy care,OP_30,0
10011,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Cataract surgery outcome,OP_31,0
10011,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Cancer care,OP_33,0
10011,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Heart Attack or Chest Pain,OP_3b,0
10011,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Heart Attack or Chest Pain,OP_5,0
10011,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Pregnancy and Delivery Care,PC_01,0
10011,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Sepsis Care,SEP_1,0
10011,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Blood Clot Prevention and Treatment,VTE_6,0
10012,FORT PAYNE,AL,35968,DE KALB,2568453150,Emergency Department,EDV,0
10012,FORT PAYNE,AL,35968,DE KALB,2568453150,Emergency Department,ED_1b,0
10012,FORT PAYNE,AL,35968,DE KALB,2568453150,Emergency Department,ED_2b,0
10012,FORT PAYNE,AL,35968,DE KALB,2568453150,Preventive Care,IMM_2,0
10012,FORT PAYNE,AL,35968,DE KALB,2568453150,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,0
10012,FORT PAYNE,AL,35968,DE KALB,2568453150,Emergency Department,OP_18b,0
10012,FORT PAYNE,AL,35968,DE KALB,2568453150,Emergency Department,OP_18c,0
10012,FORT PAYNE,AL,35968,DE KALB,2568453150,Heart Attack or Chest Pain,OP_2,0
10012,FORT PAYNE,AL,35968,DE KALB,2568453150,Emergency Department,OP_22,0
10012,FORT PAYNE,AL,35968,DE KALB,2568453150,Emergency Department,OP_23,0
10012,FORT PAYNE,AL,35968,DE KALB,2568453150,Colonoscopy care,OP_29,0
10012,FORT PAYNE,AL,35968,DE KALB,2568453150,Colonoscopy care,OP_30,0
10012,FORT PAYNE,AL,35968,DE KALB,2568453150,Cataract surgery outcome,OP_31,0
10012,FORT PAYNE,AL,35968,DE KALB,2568453150,Cancer care,OP_33,0
10012,FORT PAYNE,AL,35968,DE KALB,2568453150,Heart Attack or Chest Pain,OP_3b,0
10012,FORT PAYNE,AL,35968,DE KALB,2568453150,Heart Attack or Chest Pain,OP_5,0
10012,FORT PAYNE,AL,35968,DE KALB,2568453150,Pregnancy and Delivery Care,PC_01,0
10012,FORT PAYNE,AL,35968,DE KALB,2568453150,Sepsis Care,SEP_1,0
10012,FORT PAYNE,AL,35968,DE KALB,2568453150,Blood Clot Prevention and Treatment,VTE_6,0
10016,ALABASTER,AL,35007,SHELBY,2056208100,Emergency Department,EDV,0
10016,ALABASTER,AL,35007,SHELBY,2056208100,Emergency Department,ED_1b,0
10016,ALABASTER,AL,35007,SHELBY,2056208100,Emergency Department,ED_2b,0
10016,ALABASTER,AL,35007,SHELBY,2056208100,Preventive Care,IMM_2,0
10016,ALABASTER,AL,35007,SHELBY,2056208100,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,0
10016,ALABASTER,AL,35007,SHELBY,2056208100,Emergency Department,OP_18b,0
10016,ALABASTER,AL,35007,SHELBY,2056208100,Emergency Department,OP_18c,0
10016,ALABASTER,AL,35007,SHELBY,2056208100,Heart Attack or Chest Pain,OP_2,0
10016,ALABASTER,AL,35007,SHELBY,2056208100,Emergency Department,OP_22,0
10016,ALABASTER,AL,35007,SHELBY,2056208100,Emergency Department,OP_23,0
10016,ALABASTER,AL,35007,SHELBY,2056208100,Colonoscopy care,OP_29,0
10016,ALABASTER,AL,35007,SHELBY,2056208100,Colonoscopy care,OP_30,0
10016,ALABASTER,AL,35007,SHELBY,2056208100,Cataract surgery outcome,OP_31,0
10016,ALABASTER,AL,35007,SHELBY,2056208100,Cancer care,OP_33,0
10016,ALABASTER,AL,35007,SHELBY,2056208100,Heart Attack or Chest Pain,OP_3b,0
10016,ALABASTER,AL,35007,SHELBY,2056208100,Heart Attack or Chest Pain,OP_5,0
10016,ALABASTER,AL,35007,SHELBY,2056208100,Pregnancy and Delivery Care,PC_01,0
10016,ALABASTER,AL,35007,SHELBY,2056208100,Sepsis Care,SEP_1,0
10016,ALABASTER,AL,35007,SHELBY,2056208100,Blood Clot Prevention and Treatment,VTE_6,0
10018,BIRMINGHAM,AL,35233,JEFFERSON,2053258100,Emergency Department,EDV,0
10018,BIRMINGHAM,AL,35233,JEFFERSON,2053258100,Emergency Department,ED_1b,0
10018,BIRMINGHAM,AL,35233,JEFFERSON,2053258100,Emergency Department,ED_2b,0
10018,BIRMINGHAM,AL,35233,JEFFERSON,2053258100,Preventive Care,IMM_2,0
10018,BIRMINGHAM,AL,35233,JEFFERSON,2053258100,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,0
10018,BIRMINGHAM,AL,35233,JEFFERSON,2053258100,Emergency Department,OP_18b,0
10018,BIRMINGHAM,AL,35233,JEFFERSON,2053258100,Emergency Department,OP_18c,0
10018,BIRMINGHAM,AL,35233,JEFFERSON,2053258100,Heart Attack or Chest Pain,OP_2,0
10018,BIRMINGHAM,AL,35233,JEFFERSON,2053258100,Emergency Department,OP_22,0
10018,BIRMINGHAM,AL,35233,JEFFERSON,2053258100,Emergency Department,OP_23,0
10018,BIRMINGHAM,AL,35233,JEFFERSON,2053258100,Colonoscopy care,OP_29,0
10018,BIRMINGHAM,AL,35233,JEFFERSON,2053258100,Colonoscopy care,OP_30,0
10018,BIRMINGHAM,AL,35233,JEFFERSON,2053258100,Cataract surgery outcome,OP_31,0
10018,BIRMINGHAM,AL,35233,JEFFERSON,2053258100,Cancer care,OP_33,0
10018,BIRMINGHAM,AL,35233,JEFFERSON,2053258100,Heart Attack or Chest Pain,OP_3b,0
10018,BIRMINGHAM,AL,35233,JEFFERSON,2053258100,Heart Attack or Chest Pain,OP_5,0
10018,BIRMINGHAM,AL,35233,JEFFERSON,2053258100,Pregnancy and Delivery Care,PC_01,0
10018,BIRMINGHAM,AL,35233,JEFFERSON,2053258100,Sepsis Care,SEP_1,0
10018,BIRMINGHAM,AL,35233,JEFFERSON,2053258100,Blood Clot Prevention and Treatment,VTE_6,0
10019,SHEFFIELD,AL,35660,COLBERT,2563864556,Emergency Department,EDV,0
10019,SHEFFIELD,AL,35660,COLBERT,2563864556,Emergency Department,ED_1b,0
10019,SHEFFIELD,AL,35660,COLBERT,2563864556,Emergency Department,ED_2b,0
10019,SHEFFIELD,AL,35660,COLBERT,2563864556,Preventive Care,IMM_2,0
10019,SHEFFIELD,AL,35660,COLBERT,2563864556,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,0
10019,SHEFFIELD,AL,35660,COLBERT,2563864556,Emergency Department,OP_18b,0
10019,SHEFFIELD,AL,35660,COLBERT,2563864556,Emergency Department,OP_18c,0
10019,SHEFFIELD,AL,35660,COLBERT,2563864556,Heart Attack or Chest Pain,OP_2,0
10019,SHEFFIELD,AL,35660,COLBERT,2563864556,Emergency Department,OP_22,0
10019,SHEFFIELD,AL,35660,COLBERT,2563864556,Emergency Department,OP_23,0
10019,SHEFFIELD,AL,35660,COLBERT,2563864556,Colonoscopy care,OP_29,0
10019,SHEFFIELD,AL,35660,COLBERT,2563864556,Colonoscopy care,OP_30,0
10019,SHEFFIELD,AL,35660,COLBERT,2563864556,Cataract surgery outcome,OP_31,0
10019,SHEFFIELD,AL,35660,COLBERT,2563864556,Cancer care,OP_33,0
10019,SHEFFIELD,AL,35660,COLBERT,2563864556,Heart Attack or Chest Pain,OP_3b,0
10019,SHEFFIELD,AL,35660,COLBERT,2563864556,Heart Attack or Chest Pain,OP_5,0
10019,SHEFFIELD,AL,35660,COLBERT,2563864556,Pregnancy and Delivery Care,PC_01,0
10019,SHEFFIELD,AL,35660,COLBERT,2563864556,Sepsis Care,SEP_1,0
10019,SHEFFIELD,AL,35660,COLBERT,2563864556,Blood Clot Prevention and Treatment,VTE_6,0
10021,OZARK,AL,36360,DALE,3347742601,Emergency Department,EDV,0
10021,OZARK,AL,36360,DALE,3347742601,Emergency Department,ED_1b,0
10021,OZARK,AL,36360,DALE,3347742601,Emergency Department,ED_2b,0
10021,OZARK,AL,36360,DALE,3347742601,Preventive Care,IMM_2,0
10021,OZARK,AL,36360,DALE,3347742601,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,0
10021,OZARK,AL,36360,DALE,3347742601,Emergency Department,OP_18b,0
10021,OZARK,AL,36360,DALE,3347742601,Emergency Department,OP_18c,0
10021,OZARK,AL,36360,DALE,3347742601,Heart Attack or Chest Pain,OP_2,0
10021,OZARK,AL,36360,DALE,3347742601,Emergency Department,OP_22,0
10021,OZARK,AL,36360,DALE,3347742601,Emergency Department,OP_23,0
10021,OZARK,AL,36360,DALE,3347742601,Colonoscopy care,OP_29,0
10021,OZARK,AL,36360,DALE,3347742601,Colonoscopy care,OP_30,0
10021,OZARK,AL,36360,DALE,3347742601,Cataract surgery outcome,OP_31,0
10021,OZARK,AL,36360,DALE,3347742601,Cancer care,OP_33,0
10021,OZARK,AL,36360,DALE,3347742601,Heart Attack or Chest Pain,OP_3b,0
10021,OZARK,AL,36360,DALE,3347742601,Heart Attack or Chest Pain,OP_5,0
10021,OZARK,AL,36360,DALE,3347742601,Pregnancy and Delivery Care,PC_01,0
10021,OZARK,AL,36360,DALE,3347742601,Sepsis Care,SEP_1,0
10021,OZARK,AL,36360,DALE,3347742601,Blood Clot Prevention and Treatment,VTE_6,0
10022,CENTRE,AL,35960,CHEROKEE,2569275531,Emergency Department,EDV,0
10022,CENTRE,AL,35960,CHEROKEE,2569275531,Emergency Department,ED_1b,0
10022,CENTRE,AL,35960,CHEROKEE,2569275531,Emergency Department,ED_2b,0
10022,CENTRE,AL,35960,CHEROKEE,2569275531,Preventive Care,IMM_2,0
10022,CENTRE,AL,35960,CHEROKEE,2569275531,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,0
10022,CENTRE,AL,35960,CHEROKEE,2569275531,Emergency Department,OP_18b,0
10022,CENTRE,AL,35960,CHEROKEE,2569275531,Emergency Department,OP_18c,0
10022,CENTRE,AL,35960,CHEROKEE,2569275531,Heart Attack or Chest Pain,OP_2,0
10022,CENTRE,AL,35960,CHEROKEE,2569275531,Emergency Department,OP_22,0
10022,CENTRE,AL,35960,CHEROKEE,2569275531,Emergency Department,OP_23,0
10022,CENTRE,AL,35960,CHEROKEE,2569275531,Colonoscopy care,OP_29,0
10022,CENTRE,AL,35960,CHEROKEE,2569275531,Colonoscopy care,OP_30,0
10022,CENTRE,AL,35960,CHEROKEE,2569275531,Cataract surgery outcome,OP_31,0
10022,CENTRE,AL,35960,CHEROKEE,2569275531,Cancer care,OP_33,0
10022,CENTRE,AL,35960,CHEROKEE,2569275531,Heart Attack or Chest Pain,OP_3b,0
10022,CENTRE,AL,35960,CHEROKEE,2569275531,Heart Attack or Chest Pain,OP_5,0
10022,CENTRE,AL,35960,CHEROKEE,2569275531,Pregnancy and Delivery Care,PC_01,0
10022,CENTRE,AL,35960,CHEROKEE,2569275531,Sepsis Care,SEP_1,0
10022,CENTRE,AL,35960,CHEROKEE,2569275531,Blood Clot Prevention and Treatment,VTE_6,0
10023,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Emergency Department,EDV,0
10023,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Emergency Department,ED_1b,0
10023,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Emergency Department,ED_2b,0
10023,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Preventive Care,IMM_2,0
10023,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,0
10023,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Emergency Department,OP_18b,0
10023,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Emergency Department,OP_18c,0
10023,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Heart Attack or Chest Pain,OP_2,0
10023,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Emergency Department,OP_22,0
10023,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Emergency Department,OP_23,0
10023,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Colonoscopy care,OP_29,0
10023,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Colonoscopy care,OP_30,0
10023,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Cataract surgery outcome,OP_31,0
10023,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Cancer care,OP_33,0
10023,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Heart Attack or Chest Pain,OP_3b,0
10023,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Heart Attack or Chest Pain,OP_5,0
10023,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Pregnancy and Delivery Care,PC_01,0
10023,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Sepsis Care,SEP_1,0
10023,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Blood Clot Prevention and Treatment,VTE_6,0
10024,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Emergency Department,EDV,0
10024,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Emergency Department,ED_1b,0
10024,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Emergency Department,ED_2b,0
10024,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Preventive Care,IMM_2,0
10024,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,0
10024,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Emergency Department,OP_18b,0
10024,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Emergency Department,OP_18c,0
10024,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Heart Attack or Chest Pain,OP_2,0
10024,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Emergency Department,OP_22,0
10024,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Emergency Department,OP_23,0
10024,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Colonoscopy care,OP_29,0
10024,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Colonoscopy care,OP_30,0
10024,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Cataract surgery outcome,OP_31,0
10024,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Cancer care,OP_33,0
10024,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Heart Attack or Chest Pain,OP_3b,0
10024,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Heart Attack or Chest Pain,OP_5,0
10024,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Pregnancy and Delivery Care,PC_01,0
10024,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Sepsis Care,SEP_1,0
10024,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Blood Clot Prevention and Treatment,VTE_6,0
10029,OPELIKA,AL,36801,LEE,3347493411,Emergency Department,EDV,0
10029,OPELIKA,AL,36801,LEE,3347493411,Emergency Department,ED_1b,0
10029,OPELIKA,AL,36801,LEE,3347493411,Emergency Department,ED_2b,0
10029,OPELIKA,AL,36801,LEE,3347493411,Preventive Care,IMM_2,0
10029,OPELIKA,AL,36801,LEE,3347493411,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,0
10029,OPELIKA,AL,36801,LEE,3347493411,Emergency Department,OP_18b,0
10029,OPELIKA,AL,36801,LEE,3347493411,Emergency Department,OP_18c,0
10029,OPELIKA,AL,36801,LEE,3347493411,Heart Attack or Chest Pain,OP_2,0
10029,OPELIKA,AL,36801,LEE,3347493411,Emergency Department,OP_22,0
10029,OPELIKA,AL,36801,LEE,3347493411,Emergency Department,OP_23,0
10029,OPELIKA,AL,36801,LEE,3347493411,Colonoscopy care,OP_29,0
10029,OPELIKA,AL,36801,LEE,3347493411,Colonoscopy care,OP_30,0
10029,OPELIKA,AL,36801,LEE,3347493411,Cataract surgery outcome,OP_31,0
10029,OPELIKA,AL,36801,LEE,3347493411,Cancer care,OP_33,0
10029,OPELIKA,AL,36801,LEE,3347493411,Heart Attack or Chest Pain,OP_3b,0
10029,OPELIKA,AL,36801,LEE,3347493411,Heart Attack or Chest Pain,OP_5,0
10029,OPELIKA,AL,36801,LEE,3347493411,Pregnancy and Delivery Care,PC_01,0
10029,OPELIKA,AL,36801,LEE,3347493411,Sepsis Care,SEP_1,0
10029,OPELIKA,AL,36801,LEE,3347493411,Blood Clot Prevention and Treatment,VTE_6,0
10032,WEDOWEE,AL,36278,RANDOLPH,2563572111,Emergency Department,EDV,0
10032,WEDOWEE,AL,36278,RANDOLPH,2563572111,Emergency Department,ED_1b,0
10032,WEDOWEE,AL,36278,RANDOLPH,2563572111,Emergency Department,ED_2b,0
10032,WEDOWEE,AL,36278,RANDOLPH,2563572111,Preventive Care,IMM_2,0
10032,WEDOWEE,AL,36278,RANDOLPH,2563572111,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,0
10032,WEDOWEE,AL,36278,RANDOLPH,2563572111,Emergency Department,OP_18b,0
10032,WEDOWEE,AL,36278,RANDOLPH,2563572111,Emergency Department,OP_18c,0
10032,WEDOWEE,AL,36278,RANDOLPH,2563572111,Heart Attack or Chest Pain,OP_2,0
10032,WEDOWEE,AL,36278,RANDOLPH,2563572111,Emergency Department,OP_22,0
10032,WEDOWEE,AL,36278,RANDOLPH,2563572111,Emergency Department,OP_23,0
10032,WEDOWEE,AL,36278,RANDOLPH,2563572111,Colonoscopy care,OP_29,0
10032,WEDOWEE,AL,36278,RANDOLPH,2563572111,Colonoscopy care,OP_30,0
10032,WEDOWEE,AL,36278,RANDOLPH,2563572111,Cataract surgery outcome,OP_31,0
10032,WEDOWEE,AL,36278,RANDOLPH,2563572111,Cancer care,OP_33,0
10032,WEDOWEE,AL,36278,RANDOLPH,2563572111,Heart Attack or Chest Pain,OP_3b,0
10032,WEDOWEE,AL,36278,RANDOLPH,2563572111,Heart Attack or Chest Pain,OP_5,0
